2019-12-16 19:17:33,559 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@135973b: startup date [Mon Dec 16 19:17:33 MSK 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-12-16 19:17:36,902 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\apache-activemq-5.15.10\bin\win64\..\..\data\kahadb only has 23641 mb of usable space. - resetting to maximum available disk space: 23641 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-16 19:17:36,902 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\apache-activemq-5.15.10\bin\win64\..\..\data only has 23641 mb of usable space. - resetting to maximum available disk space: 23641 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-16 19:17:37,887 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-12-16 19:17:37,902 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-12-16 19:18:03,453 | WARN  | Transport Connection to: tcp://127.0.0.1:56366 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:56366@61616
2019-12-16 19:27:01,912 | WARN  | Transport Connection to: tcp://127.0.0.1:56825 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:56825@61616
2019-12-16 19:30:30,236 | WARN  | Transport Connection to: tcp://127.0.0.1:57078 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57078@61616
2019-12-16 19:45:52,948 | WARN  | Transport Connection to: tcp://127.0.0.1:57807 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57807@61616
2019-12-16 19:50:28,510 | WARN  | Transport Connection to: tcp://127.0.0.1:58186 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58186@61616
2019-12-16 19:52:05,015 | WARN  | Transport Connection to: tcp://127.0.0.1:58387 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:58387@61616
2019-12-16 20:23:45,549 | WARN  | Transport Connection to: tcp://127.0.0.1:59973 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59973@61616
2019-12-16 20:25:54,086 | WARN  | Transport Connection to: tcp://127.0.0.1:60054 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60054@61616
2019-12-16 20:27:17,675 | WARN  | Transport Connection to: tcp://127.0.0.1:60188 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60188@61616
2019-12-16 20:30:16,823 | WARN  | Transport Connection to: tcp://127.0.0.1:60435 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60435@61616
2019-12-16 20:31:15,268 | WARN  | Transport Connection to: tcp://127.0.0.1:60637 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60637@61616
2019-12-16 20:34:24,841 | WARN  | Transport Connection to: tcp://127.0.0.1:60808 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60808@61616
2019-12-16 20:49:41,939 | WARN  | Transport Connection to: tcp://127.0.0.1:61511 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61511@61616
2019-12-16 21:53:26,556 | WARN  | Transport Connection to: tcp://127.0.0.1:64891 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64891@61616
2019-12-16 21:56:28,949 | WARN  | Transport Connection to: tcp://127.0.0.1:64955 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:64955@61616
2019-12-16 21:58:40,274 | WARN  | Transport Connection to: tcp://127.0.0.1:65267 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65267@61616
2019-12-16 22:06:34,079 | WARN  | Transport Connection to: tcp://127.0.0.1:49261 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49261@61616
2019-12-17 21:30:36,121 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@a52b0f: startup date [Tue Dec 17 21:30:36 MSK 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-12-17 21:30:37,503 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\apache-activemq-5.15.10\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-17 21:30:37,659 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-12-17 21:30:37,674 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-12-17 21:30:37,690 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-12-17 21:30:37,721 | INFO  | PListStore:[C:\apache-activemq-5.15.10\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-12-17 21:30:37,893 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:DESKTOP-R2NOO3V-56737-1576607437737-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-17 21:30:38,034 | INFO  | Listening for connections at: tcp://DESKTOP-R2NOO3V:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-12-17 21:30:38,034 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-17 21:30:38,034 | INFO  | Listening for connections at: amqp://DESKTOP-R2NOO3V:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-12-17 21:30:38,049 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-17 21:30:38,049 | INFO  | Listening for connections at: stomp://DESKTOP-R2NOO3V:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-12-17 21:30:38,049 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-17 21:30:38,049 | INFO  | Listening for connections at: mqtt://DESKTOP-R2NOO3V:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-12-17 21:30:38,065 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-17 21:30:38,065 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-12-17 21:30:38,174 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-12-17 21:30:38,424 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@1075c32{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-12-17 21:30:38,502 | INFO  | Listening for connections at ws://DESKTOP-R2NOO3V:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-12-17 21:30:38,518 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-17 21:30:38,518 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:DESKTOP-R2NOO3V-56737-1576607437737-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-17 21:30:38,518 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-17 21:30:38,518 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\apache-activemq-5.15.10\bin\win64\..\..\data\kahadb only has 22199 mb of usable space. - resetting to maximum available disk space: 22199 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-17 21:30:38,518 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\apache-activemq-5.15.10\bin\win64\..\..\data only has 22199 mb of usable space. - resetting to maximum available disk space: 22199 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-17 21:30:39,585 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-12-17 21:30:39,585 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-12-18 00:18:07,890 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@10b4e41: startup date [Wed Dec 18 00:18:07 MSK 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-12-18 00:18:09,194 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\EAlabs\apache-activemq-5.15.10\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-18 00:18:09,356 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-12-18 00:18:09,379 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-12-18 00:18:09,394 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-12-18 00:18:09,425 | INFO  | PListStore:[C:\EAlabs\apache-activemq-5.15.10\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-12-18 00:18:09,595 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:DESKTOP-R2NOO3V-55135-1576617489441-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-18 00:18:09,858 | INFO  | Listening for connections at: tcp://DESKTOP-R2NOO3V:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-12-18 00:18:09,880 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-18 00:18:09,880 | INFO  | Listening for connections at: amqp://DESKTOP-R2NOO3V:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-12-18 00:18:09,896 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-18 00:18:09,896 | INFO  | Listening for connections at: stomp://DESKTOP-R2NOO3V:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-12-18 00:18:09,896 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-18 00:18:09,911 | INFO  | Listening for connections at: mqtt://DESKTOP-R2NOO3V:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-12-18 00:18:09,958 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-18 00:18:09,980 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-12-18 00:18:11,700 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-12-18 00:18:12,044 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@12fc141{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-12-18 00:18:12,216 | INFO  | Listening for connections at ws://DESKTOP-R2NOO3V:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-12-18 00:18:12,216 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-12-18 00:18:12,216 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:DESKTOP-R2NOO3V-55135-1576617489441-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-18 00:18:12,216 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-18 00:18:12,216 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\EAlabs\apache-activemq-5.15.10\bin\win64\..\..\data\kahadb only has 20626 mb of usable space. - resetting to maximum available disk space: 20626 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-18 00:18:12,231 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\EAlabs\apache-activemq-5.15.10\bin\win64\..\..\data only has 20626 mb of usable space. - resetting to maximum available disk space: 20626 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-12-18 00:18:13,831 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-12-18 00:18:13,831 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-12-18 00:22:35,680 | WARN  | Transport Connection to: tcp://127.0.0.1:55136 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55136@61616
2019-12-18 00:23:45,424 | WARN  | Transport Connection to: tcp://127.0.0.1:55385 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:55385@61616
